Price	EngineV	Model	Year	Engine Type	Mileage	Body	﻿Brand
12999	3	Outlander XL	2008	Gas	111	crossover	Mitsubishi
21500	1.6	Jetta	2016	Diesel	2	sedan	Volkswagen
2750	2.8	528	1997	Gas	254	vagon	BMW
23000	3	Pajero Wagon	2008	Gas	125	crossover	Mitsubishi
NA	2	T5 (Transporter) 	2013	Diesel	165	van	Volkswagen
8200	3	730	2000	Diesel	368	sedan	BMW
32900	3	X6	2008	Petrol	90	crossover	BMW
13600	NA	C-Class	2007	Petrol	115	sedan	Mercedes-Benz
22000	3.5	Camry	2010	Petrol	73	sedan	Toyota
2800	2	Galant	1990	Petrol	290	other	Mitsubishi
12999	2.2	Vito	2012	Diesel	130	van	Mercedes-Benz
32000	2.5	Camry	2015	Petrol	22	sedan	Toyota
99999	4.5	Land Cruiser 200	2016	Petrol	0	crossover	Toyota
6950	2.5	Master	2005	Diesel	310	van	Renault
10500	1.5	Megane	2012	Diesel	148	hatch	Renault
6899	2.8	528	1997	Gas	320	vagon	BMW
6200	4.2	S 420	1997	Gas	450	sedan	Mercedes-Benz
65000	4.5	Land Cruiser 200	2013	Diesel	60	other	Toyota
13900	2.2	Sprinter 313	2005	Diesel	272	other	Mercedes-Benz
5800	2	Scenic	2003	Gas	217	van	Renault
28700	3	528	2011	Petrol	160	other	BMW
16700	4.4	X5	2003	Petrol	260	crossover	BMW
18500	3	Phaeton	2006	Diesel	217	sedan	Volkswagen
3999	1.4	Kangoo	2005	Gas	227	other	Renault
8800	1.9	Trafic	2005	Diesel	200	van	Renault
14500	2.2	Sprinter 313	2012	Diesel	205	van	Mercedes-Benz
8900	2	320	2001	Diesel	240	sedan	BMW
1300	1.6	T2 (Transporter)	1984	Diesel	10	other	Volkswagen
NA	3	X5	2013	Diesel	36	crossover	BMW
8550	1.5	Kangoo	2014	Diesel	160	van	Renault
10900	3	S 140	1996	Diesel	160	sedan	Mercedes-Benz
48535.5	2	X3	2016	Diesel	0	crossover	BMW
25000	3	X5	2012	Diesel	130	crossover	BMW
NA	3	X6	2016	Diesel	1	crossover	BMW
7000	1.6	Lancer	2005	Petrol	99	sedan	Mitsubishi
5500	2	520	1988	Petrol	402	sedan	BMW
2800	2.3	CLK 230	2000	Petrol	220	other	Mercedes-Benz
86000	3	GLS 350	2016	Diesel	3	crossover	Mercedes-Benz
9555	1.6	Caddy	2012	Diesel	152	van	Volkswagen
7200	1.5	Kangoo	2012	Diesel	1	van	Renault
7700	2.2	Vito	2004	Other	300	van	Mercedes-Benz
75000	3	X5	2014	Diesel	20	crossover	BMW
8650	1.4	Golf V	2008	Petrol	150	hatch	Volkswagen
10700	1.8	Avensis	2007	Petrol	109	sedan	Toyota
6300	2.5	T4 (Transporter)	2000	Diesel	1	van	Volkswagen
13900	3.5	Camry	2008	Gas	102	sedan	Toyota
3150	2.5	A6	1999	Diesel	310	vagon	Audi
7500	2.5	T4 (Transporter)	2001	Diesel	360	other	Volkswagen
6550	1.6	Bora	2001	Petrol	150	sedan	Volkswagen
7100	2	520	1997	Gas	313	sedan	BMW
3700	2	Passat B3	1992	Gas	370	sedan	Volkswagen
20999	2.5	Camry	2012	Gas	77	sedan	Toyota
6750	1.5	Scenic	2004	Diesel	1	vagon	Renault
8400	5	S 140	1996	Gas	457	other	Mercedes-Benz
103999	4.5	Land Cruiser 200	2016	Diesel	0	crossover	Toyota
5200	3	E-Class	1992	Diesel	432	sedan	Mercedes-Benz
51000	3	730	2011	Diesel	97	sedan	BMW
27400	3.5	Venza	2012	Gas	52	crossover	Toyota
12500	2	Rav 4	2006	Petrol	201	crossover	Toyota
24800	3	E-Class	2010	Diesel	118	vagon	Mercedes-Benz
10600	1.8	Passat B6	2008	Petrol	118	sedan	Volkswagen
8900	3	Eclipse	2000	Petrol	150	other	Mitsubishi
7200	1.5	Kangoo	2012	Diesel	101	van	Renault
10000	4.4	540	1998	Gas	274	sedan	BMW
11700	2.4	Rav 4	2008	Gas	126	crossover	Toyota
64999	3	640	2012	Petrol	15	sedan	BMW
28900	3.5	Highlander	2012	Gas	83	crossover	Toyota
60500	2	X5	2016	Diesel	1	crossover	BMW
5500	1.6	Megane	2006	Other	153	sedan	Renault
85900	3	X6	2015	Diesel	19	crossover	BMW
49000	5	M5	2007	Petrol	56	vagon	BMW
22999	4.2	Q7	2008	Petrol	125	crossover	Audi
22900	2.2	E-Class	2010	Diesel	197	sedan	Mercedes-Benz
85555	3	6 Series Gran Coupe	2015	Other	10	sedan	BMW
30000	2.14	ML 250	2011	Diesel	97	crossover	Mercedes-Benz
2600	1.6	316	1996	Petrol	250	sedan	BMW
12500	3.2	Touareg	2003	Gas	230	crossover	Volkswagen
6800	2.8	528	1995	Gas	4	sedan	BMW
8700	NA	Vito	2001	Diesel	280	other	Mercedes-Benz
4000	2.3	100	1991	Gas	315	sedan	Audi
36500	3	Q7	2010	Diesel	159	crossover	Audi
10000	1.9	T5 (Transporter)	2005	Diesel	231	van	Volkswagen
4700	2	Golf VI	2006	Diesel	160	hatch	Volkswagen
27900	3	X5	2009	Diesel	140	crossover	BMW
7440	1.5	Kangoo	2012	Diesel	148	other	Renault
17999	2.2	Sprinter 316	2013	Diesel	260	van	Mercedes-Benz
7750	1.9	T5 (Transporter)	2004	Diesel	235	van	Volkswagen
7200	2.2	Vito	2001	Diesel	285	van	Mercedes-Benz
3700	1.9	Golf III	1993	Diesel	121	hatch	Volkswagen
12000	2	Passat B6	2008	Diesel	187	vagon	Volkswagen
48000	3	Q7	2013	Diesel	75	crossover	Audi
49000	4.4	750	2011	Other	58	sedan	BMW
69500	3	GL 350	2014	Diesel	84	crossover	Mercedes-Benz
19999	3	X5	2006	Diesel	227	crossover	BMW
30900	2	Passat B7	2014	Diesel	30	sedan	Volkswagen
44000	5.5	SL 55 AMG	2009	Petrol	39	other	Mercedes-Benz
10200	2.6	E-Class	2001	Gas	174	sedan	Mercedes-Benz
22000	4	ML 400	2008	Diesel	160	crossover	Mercedes-Benz
46700	5.5	S 500	2011	Petrol	115	sedan	Mercedes-Benz
9999	2.7	E-Class	2000	Diesel	322	sedan	Mercedes-Benz
4400	2.4	T4 (Transporter)	1993	Diesel	145	other	Volkswagen
45000	1.6	C-Class	2015	Petrol	1	sedan	Mercedes-Benz
63333	4.5	Land Cruiser 200	2013	Diesel	33	other	Toyota
12999	2.5	T5 (Transporter)	2005	Diesel	237	van	Volkswagen
15000	2.2	Vito	2011	Diesel	115	other	Mercedes-Benz
24500	NA	M5	2005	Petrol	114	sedan	BMW
1950	1.1	Golf II	1982	Petrol	94	hatch	Volkswagen
58500	3	X5	2013	Diesel	80	crossover	BMW
6250	1.6	Scenic	2007	Petrol	205	van	Renault
8900	1.6	Jetta	2006	Petrol	160	sedan	Volkswagen
65000	1.6	C-Class	2016	Petrol	0	other	Mercedes-Benz
15200	1.4	Golf VI	2011	Petrol	185	sedan	Volkswagen
121500	3	S 350	2014	Diesel	22	sedan	Mercedes-Benz
30999	2	A6	2013	Diesel	108	sedan	Audi
22000	4.8	650	2007	Petrol	138	other	BMW
10999	NA	Vito	2005	Diesel	185	other	Mercedes-Benz
10500	3.2	Pajero Wagon	2008	Diesel	95	crossover	Mitsubishi
3900	3	530	1989	Gas	380	sedan	BMW
9900	2	Lancer X	2008	Other	55	sedan	Mitsubishi
3799	2	E-Class	1995	Petrol	210	sedan	Mercedes-Benz
5000	2	520	1995	Petrol	305	sedan	BMW
5300	1.8	A6	1997	Petrol	370	other	Audi
6450	1.5	Kangoo	2009	Diesel	100	vagon	Renault
44700	3.5	Venza	2013	Petrol	120	crossover	Toyota
17800	3	Land Cruiser Prado	2004	Diesel	220	crossover	Toyota
26900	5	M5	2007	Petrol	158	sedan	BMW
14999	1.4	Passat B7	2011	Gas	128	vagon	Volkswagen
7650	5	S 140	1997	Gas	340	sedan	Mercedes-Benz
12750	1.4	Passat B6	2010	Gas	130	vagon	Volkswagen
16000	1.2	Polo	2014	Petrol	26	hatch	Volkswagen
65000	4.5	Land Cruiser 200	2012	Diesel	90	crossover	Toyota
11999	1.5	Megane	2014	Diesel	65	hatch	Renault
3000	2	320	1999	Diesel	294	sedan	BMW
17900	1.4	Tiguan	2012	Petrol	70	crossover	Volkswagen
8200	NA	Jetta	2007	Petrol	180	sedan	Volkswagen
109000	3.5	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
4500	2.6	E-Class	1991	Petrol	409	sedan	Mercedes-Benz
19300	1.8	A4	2009	Petrol	113	sedan	Audi
11300	2.5	T5 (Transporter)	2007	Diesel	250	van	Volkswagen
18800	3	Pajero Wagon	2008	Petrol	47	crossover	Mitsubishi
28900	NA	Highlander	2012	Petrol	83	crossover	Toyota
4150	2.2	Vito	2000	Diesel	277	other	Mercedes-Benz
14000	3.2	Touareg	2004	Gas	194	crossover	Volkswagen
13995	2.2	Vito	2013	Diesel	126	van	Mercedes-Benz
NA	4.5	Land Cruiser 200	2016	Diesel	1	crossover	Toyota
6400	1.5	Scenic	2005	Diesel	209	other	Renault
4900	1.4	Symbol	2008	Gas	90	sedan	Renault
6400	1.8	A6	2000	Gas	261	sedan	Audi
9400	2	Trafic	2007	Diesel	270	van	Renault
15400	3.5	Avalon	2007	Gas	152	sedan	Toyota
2900	2	Passat B5	2002	Gas	238	sedan	Volkswagen
9500	1.5	Kangoo	2014	Diesel	78	vagon	Renault
23000	2	Passat CC	2013	Petrol	75	sedan	Volkswagen
10600	2	Rav 4	2005	Gas	185	crossover	Toyota
NA	2.5	Trafic	2011	Diesel	179	other	Renault
2550	2.5	A6	1998	Diesel	304	sedan	Audi
8500	1.6	Polo	2011	Petrol	87	sedan	Volkswagen
10500	2.5	A6	2003	Diesel	243	vagon	Audi
18000	1.8	C-Class	2008	Petrol	99	sedan	Mercedes-Benz
6100	NA	E-Class	1999	Gas	280	sedan	Mercedes-Benz
1550	1.8	Galant	1990	Diesel	1	hatch	Mitsubishi
3800	3	330	2002	Diesel	250	sedan	BMW
42000	4.4	X5 M	2011	Petrol	128	crossover	BMW
8500	2	Lancer X	2008	Petrol	110	sedan	Mitsubishi
24900	2.5	Camry	2014	Petrol	30	sedan	Toyota
10200	2	Passat B6	2005	Diesel	186	vagon	Volkswagen
14200	3	530	2004	Gas	135	sedan	BMW
22500	3	Touareg	2009	Diesel	151	crossover	Volkswagen
47500	3	Land Cruiser Prado	2014	Diesel	45	crossover	Toyota
4500	2	520	1993	Petrol	360	vagon	BMW
8300	3	530	2001	Petrol	197	sedan	BMW
14300	1.6	Auris	2013	Petrol	60	hatch	Toyota
18456.16	1.5	Duster	2016	Diesel	1	crossover	Renault
6999	1.5	Scenic	2006	Diesel	173	van	Renault
7500	1.6	Lancer	2007	Petrol	94	sedan	Mitsubishi
2850	2	Passat B3	1990	Petrol	350	sedan	Volkswagen
5800	2.2	Vito	2001	Diesel	282	van	Mercedes-Benz
3700	1.4	Corolla	1995	Petrol	282	hatch	Toyota
6555	1.5	Megane	2005	Diesel	180	vagon	Renault
23999	1.8	Passat CC	2012	Petrol	80	sedan	Volkswagen
21500	2.4	Outlander XL	2012	Petrol	47	crossover	Mitsubishi
5700	1.8	Passat B5	2001	Petrol	300	sedan	Volkswagen
200000	3.5	Sprinter 324	2013	Petrol	19	van	Mercedes-Benz
NA	2.2	Vito	2006	Diesel	200	vagon	Mercedes-Benz
16800	NA	Vito	2013	Other	116	van	Mercedes-Benz
4500	2	Touran	2005	Diesel	220	vagon	Volkswagen
6800	2.5	525	2000	Petrol	297	sedan	BMW
22900	2.5	Camry	2012	Petrol	84	sedan	Toyota
8500	2.5	T4 (Transporter)	2003	Diesel	210	van	Volkswagen
8700	1.9	Trafic	2004	Diesel	183	van	Renault
12200	3	730	2001	Diesel	239	sedan	BMW
23900	3	X5	2007	Diesel	235	crossover	BMW
16000	3.2	Pajero Wagon	2006	Diesel	174	vagon	Mitsubishi
7000	1.6	Lancer	2007	Petrol	158	sedan	Mitsubishi
9450	1.5	Laguna	2008	Diesel	215	vagon	Renault
41900	6.3	S 550	2011	Other	95	sedan	Mercedes-Benz
7400	1.6	Lancer	2008	Petrol	148	sedan	Mitsubishi
2350	1.9	Laguna	2003	Diesel	245	vagon	Renault
3390	2.5	A6	2002	Diesel	289	sedan	Audi
40755	2	520	2016	Petrol	0	sedan	BMW
3300	1.8	Passat B3	1991	Petrol	430	vagon	Volkswagen
1100	2	Lite Ace	1985	Gas	140	van	Toyota
49500	3	Touareg	2014	Diesel	80	crossover	Volkswagen
8700	1.5	Megane	2010	Diesel	100	hatch	Renault
20400	1.8	E-Class	2011	Gas	190	sedan	Mercedes-Benz
17700	2	320	2011	Petrol	98	sedan	BMW
17900	2	320	2008	Petrol	69	sedan	BMW
5500	2.2	E-Class	1994	Petrol	269	sedan	Mercedes-Benz
6200	1.8	E-Class	2004	Gas	221	sedan	Mercedes-Benz
3500	2.2	C-Class	2002	Diesel	257	van	Mercedes-Benz
8100	2	118	2011	Diesel	180	vagon	BMW
2499	2	Avensis	2000	Diesel	254	vagon	Toyota
3150	2.8	100	1991	Petrol	10	sedan	Audi
4000	2.8	A6	1997	Petrol	380	sedan	Audi
4000	2.5	A6	2001	Diesel	234	vagon	Audi
2050	2.5	525	1997	Diesel	300	vagon	BMW
2600	1.7	A 170	1999	Diesel	178	hatch	Mercedes-Benz
24500	5.5	S 550	2005	Petrol	222	sedan	Mercedes-Benz
14600	2.5	525	2004	Diesel	116	sedan	BMW
16900	3	Vito	2008	Diesel	180	van	Mercedes-Benz
14500	2.5	Touareg	2005	Diesel	173	crossover	Volkswagen
38365	2	Passat B8	2016	Diesel	0	sedan	Volkswagen
17800	1.8	B 180	2012	Diesel	162	van	Mercedes-Benz
5000	1.4	Clio	2007	Petrol	200	sedan	Renault
42000	4	4Runner	2010	Petrol	97	crossover	Toyota
35500	3	535	2011	Petrol	67	sedan	BMW
3000	2	520	2000	Petrol	190	sedan	BMW
22600	3	X6	2013	Petrol	69	crossover	BMW
12900	2	Eos	2007	Petrol	142	other	Volkswagen
7600	2.2	Vito	2005	Diesel	240	van	Mercedes-Benz
37700	5.7	Sequoia	2009	Gas	47	crossover	Toyota
8300	2	Avensis	2004	Petrol	168	sedan	Toyota
65500	2	X5	2016	Diesel	1	crossover	BMW
34500	2.8	A6	2012	Petrol	71	sedan	Audi
7500	3	Camry	2004	Gas	185	sedan	Toyota
13900	1.4	Touran	2013	Gas	123	vagon	Volkswagen
4000	1.9	Kangoo	2000	Diesel	194	van	Renault
2300	2.5	A6	2001	Diesel	250	vagon	Audi
5650	1.4	Kangoo	2009	Petrol	140	van	Renault
11800	1.9	T5 (Transporter)	2007	Diesel	200	other	Volkswagen
44000	1.4	A5	2016	Petrol	1	hatch	Audi
23400	4.2	Q7	2007	Gas	105	crossover	Audi
2666	2.5	525	1996	Diesel	360	sedan	BMW
23900	2	X1	2013	Petrol	60	crossover	BMW
14000	2.5	Camry	2014	Petrol	25	sedan	Toyota
NA	3	S 350	2014	Diesel	9	sedan	Mercedes-Benz
69999	2	X5	2016	Petrol	1	crossover	BMW
58999	2.2	GLC-Class	2016	Diesel	0	crossover	Mercedes-Benz
22500	3.6	Q7	2007	Petrol	71	other	Audi
10300	1.6	Corolla	2008	Petrol	108	sedan	Toyota
9300	1.5	Grand Scenic	2009	Diesel	200	van	Renault
37800	3	Q7	2010	Diesel	126	other	Audi
10400	1.3	Corolla	2012	Petrol	144	sedan	Toyota
6700	1.5	Kangoo	2012	Diesel	160	van	Renault
7400	1.5	Kangoo	2012	Diesel	156	van	Renault
11200	1.5	Grand Scenic	2012	Diesel	157	van	Renault
25900	4	Land Cruiser Prado	2009	Petrol	97	crossover	Toyota
11500	2.2	Vito	2006	Diesel	381	van	Mercedes-Benz
3950	2	320	1986	Petrol	300	sedan	BMW
11500	1.5	Megane	2012	Diesel	230	vagon	Renault
2600	2.2	Camry	1994	Petrol	218	sedan	Toyota
55000	4.6	ML 500	2013	Petrol	40	crossover	Mercedes-Benz
6650	1.5	Scenic	2006	Diesel	274	hatch	Renault
11900	2.2	Vito	2011	Diesel	215	van	Mercedes-Benz
8600	1.5	Kangoo	2012	Diesel	100	van	Renault
6700	2.2	Vito	2001	Diesel	310	van	Mercedes-Benz
21500	3	Touareg	2008	Diesel	178	crossover	Volkswagen
17777	2.7	Land Cruiser Prado	2006	Gas	120	other	Toyota
29000	2	520	2011	Diesel	170	sedan	BMW
7300	1.6	Golf Plus	2005	Petrol	125	sedan	Volkswagen
58000	2	X5	2015	Diesel	64	crossover	BMW
43999	2.8	Hilux	2016	Diesel	1	other	Toyota
16450	2	T5 (Transporter) 	2012	Diesel	143	van	Volkswagen
26900	2.7	Land Cruiser Prado	2011	Petrol	118	crossover	Toyota
8250	NA	Kangoo	2011	Other	148	sedan	Renault
13900	4	740	2003	Diesel	262	sedan	BMW
5500	2.7	E-Class	2003	Diesel	250	sedan	Mercedes-Benz
3350	1.9	Caddy	1997	Diesel	223	other	Volkswagen
9800	1.6	Golf V	2010	Gas	98	hatch	Volkswagen
13899	3	Vito	2007	Diesel	232	hatch	Mercedes-Benz
15200	3	E-Class	2007	Diesel	195	sedan	Mercedes-Benz
8900	1.6	Corolla	2008	Petrol	87	sedan	Toyota
17800	2.4	Outlander XL	2011	Petrol	111	crossover	Mitsubishi
2650	2.5	A6	2001	Diesel	270	vagon	Audi
10200	2	Lancer X	2008	Gas	102	sedan	Mitsubishi
12500	2.4	Camry	2007	Petrol	150	sedan	Toyota
2500	1.6	A3	1999	Petrol	200	hatch	Audi
16200	2.7	Land Cruiser Prado	2006	Petrol	219	crossover	Toyota
28000	2.5	523	2010	Petrol	127	sedan	BMW
5000	2.2	E-Class	2004	Diesel	240	sedan	Mercedes-Benz
8900	1.6	Corolla	2008	Gas	154	sedan	Toyota
29900	3	X6	2008	Petrol	182	crossover	BMW
12950	2.2	Vito	2012	Diesel	199	other	Mercedes-Benz
19999	2	Sharan	2012	Diesel	152	van	Volkswagen
10000	1.8	A4	2005	Petrol	131	sedan	Audi
39500	2	525	2012	Diesel	93	vagon	BMW
7900	1.4	Polo	2008	Petrol	123	other	Volkswagen
6000	1.9	T4 (Transporter)	1997	Diesel	460	van	Volkswagen
219900	6.3	G 63 AMG	2013	Petrol	30	crossover	Mercedes-Benz
5600	2.2	Vito	1999	Diesel	480	van	Mercedes-Benz
15900	5	E-Class	2007	Petrol	216	sedan	Mercedes-Benz
6700	1.6	Lancer	2007	Gas	155	sedan	Mitsubishi
9500	2	Trafic	2010	Diesel	189	van	Renault
3600	2.5	A8	2001	Diesel	374	sedan	Audi
9150	2	Trafic	2007	Diesel	220	van	Renault
41500	NA	E-Class	2013	Diesel	26	other	Mercedes-Benz
12900	2.2	Vito	2011	Diesel	185	van	Mercedes-Benz
11500	1.5	Megane	2011	Diesel	175	vagon	Renault
39500	2.8	Hilux	2016	Diesel	1	other	Toyota
4200	1.4	Symbol	2003	Petrol	310	sedan	Renault
4100	3	530	2001	Diesel	26	sedan	BMW
9200	1.9	T5 (Transporter) 	2007	Diesel	248	van	Volkswagen
11400	2.5	A6 Allroad	2005	Diesel	250	crossover	Audi
24000	1.6	Jetta	2016	Diesel	3	sedan	Volkswagen
1800	1.4	11	1988	Gas	1	hatch	Renault
3799	2	200	1995	Petrol	210	sedan	Mercedes-Benz
NA	3	S 400	2016	Petrol	0	sedan	Mercedes-Benz
110000	3	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
16999	3	530	2007	Diesel	213	vagon	BMW
6700	2.6	A6	1997	Gas	340	sedan	Audi
2200	2	Carina	1991	Petrol	50	hatch	Toyota
NA	1.4	Symbol	2009	Petrol	100	sedan	Renault
4500	1.8	Carina	1996	Petrol	238	sedan	Toyota
10999	3	530	2003	Diesel	225	sedan	BMW
NA	2	Lancer Evolution	2007	Petrol	90	sedan	Mitsubishi
4000	2	320	1991	Petrol	380	sedan	BMW
5400	1.6	Golf IV	2003	Petrol	250	vagon	Volkswagen
1700	2	E-Class	1998	Gas	300	sedan	Mercedes-Benz
4000	2.8	100	1992	Petrol	320	sedan	Audi
55000	5.5	G 55 AMG	2008	Petrol	127	crossover	Mercedes-Benz
NA	2	X5	2016	Diesel	0	crossover	BMW
2500	2.5	525	1997	Diesel	44	sedan	BMW
15999	3	Pajero Wagon	2008	Gas	149	crossover	Mitsubishi
7800	2.3	C-Class	2001	Petrol	125	hatch	Mercedes-Benz
12114.35	1.6	Polo	2016	Petrol	0	sedan	Volkswagen
12500	1.6	Golf VI	2011	Diesel	118	sedan	Volkswagen
11500	1.5	Grand Scenic	2010	Diesel	160	van	Renault
10999	2.5	LT	2005	Diesel	240	other	Volkswagen
15300	2.2	Sprinter 315	2008	Diesel	234	other	Mercedes-Benz
12300	2.2	E-Class	2003	Diesel	300	sedan	Mercedes-Benz
12400	2.5	T5 (Transporter)	2007	Diesel	248	other	Volkswagen
50800	3.5	ML 350	2013	Diesel	30	crossover	Mercedes-Benz
77500	3	X6	2016	Petrol	1	crossover	BMW
6800	1.5	Kangoo	2012	Diesel	119	van	Renault
6399	2	520	1995	Petrol	282	sedan	BMW
3550	2.8	A8	1997	Petrol	196	sedan	Audi
31800	3	5 Series GT	2010	Diesel	115	sedan	BMW
1700	1.4	Golf IV	1999	Petrol	247	hatch	Volkswagen
14300	NA	523	2005	Petrol	198	sedan	BMW
14900	3.2	E-Class	2006	Gas	171	sedan	Mercedes-Benz
5100	3	E-Class	1994	Diesel	295	sedan	Mercedes-Benz
12800	1.1	Laguna	2012	Diesel	125	hatch	Renault
5650	2	520	1998	Petrol	284	sedan	BMW
5200	1.8	A4	1996	Other	250	sedan	Audi
10100	2	Trafic	2012	Diesel	190	vagon	Renault
295000	6	S 600	2011	Petrol	29	sedan	Mercedes-Benz
14750	3	E-Class	2005	Diesel	220	sedan	Mercedes-Benz
4500	2	Passat B4	1996	Gas	230	sedan	Volkswagen
19500	4.2	Q7	2006	Petrol	186	crossover	Audi
5400	3	X5	2003	Petrol	250	crossover	BMW
12900	2.7	E-Class	2003	Diesel	255	sedan	Mercedes-Benz
15900	3	Pajero Wagon	2008	Gas	138	crossover	Mitsubishi
11800	1.5	Megane	2012	Diesel	179	other	Renault
34500	2	320	2013	Petrol	45	sedan	BMW
6200	2.5	Trafic	2005	Diesel	228	van	Renault
16500	2.2	Vito	2010	Diesel	107	other	Mercedes-Benz
55555	2	Multivan	2013	Diesel	53	van	Volkswagen
22500	2.5	Camry	2014	Petrol	12	sedan	Toyota
8700	3.7	A8	1998	Gas	202	sedan	Audi
NA	2.2	Viano	2014	Diesel	30	van	Mercedes-Benz
35900	2	A6	2014	Diesel	105	sedan	Audi
6800	2.2	Vito	1999	Diesel	242	van	Mercedes-Benz
18500	3	Pajero Wagon	2009	Gas	135	crossover	Mitsubishi
12300	2	318	2005	Petrol	140	sedan	BMW
18800	1.8	Avensis	2012	Petrol	89	vagon	Toyota
11700	4	ML 400	2004	Diesel	284	crossover	Mercedes-Benz
14900	3.6	Q7	2007	Petrol	183	crossover	Audi
8900	1.6	Polo	2013	Petrol	144	sedan	Volkswagen
NA	3	535	2010	Petrol	1	sedan	BMW
9000	2.5	T5 (Transporter)	2007	Diesel	223	sedan	Volkswagen
7250	2.8	528	1999	Petrol	300	sedan	BMW
35900	5	G 500	2004	Gas	254	crossover	Mercedes-Benz
14900	3.5	Camry	2008	Petrol	110	sedan	Toyota
14900	1.6	Touran	2012	Diesel	170	van	Volkswagen
46500	5	G 500	2008	Petrol	127	crossover	Mercedes-Benz
7900	2.2	Vito	2004	Diesel	206	other	Mercedes-Benz
35999	4	Land Cruiser Prado	2011	Petrol	102	crossover	Toyota
6800	NA	Passat B5	2004	Gas	178	sedan	Volkswagen
7300	1.9	Caddy	2005	Diesel	240	van	Volkswagen
12600	3.6	735	2002	Petrol	219	sedan	BMW
9000	2.2	320	2002	Gas	225	sedan	BMW
37200	3	X5	2011	Diesel	115	other	BMW
63200	2	A6	2016	Petrol	0	sedan	Audi
86999	3	X6	2016	Diesel	0	crossover	BMW
NA	2.4	T4 (Transporter)	1993	Diesel	270	van	Volkswagen
4100	2.2	E-Class	1998	Diesel	410	sedan	Mercedes-Benz
11800	3.2	E-Class	2003	Petrol	215	sedan	Mercedes-Benz
4000	2.5	A6	2001	Diesel	300	vagon	Audi
35500	6.5	S 65 AMG	2008	Petrol	160	sedan	Mercedes-Benz
9900	1.6	Caddy	2013	Diesel	149	van	Volkswagen
9999	3	530	2001	Diesel	271	sedan	BMW
11500	2	Passat B6	2007	Petrol	118	sedan	Volkswagen
4850	3	730	1999	Diesel	280	sedan	BMW
5850	1.3	Colt	2005	Petrol	130	hatch	Mitsubishi
103999	4.5	Land Cruiser 200	2016	Diesel	0	crossover	Toyota
NA	3	S 350	2014	Diesel	25	sedan	Mercedes-Benz
32000	3	X6	2009	Petrol	138	crossover	BMW
61990	4.5	Land Cruiser 200	2012	Diesel	68	crossover	Toyota
8888	1.8	Avensis	2005	Gas	172	sedan	Toyota
12700	2.4	Outlander XL	2008	Gas	110	crossover	Mitsubishi
28500	2.5	Camry	2015	Petrol	16	sedan	Toyota
47777	3	X6	2011	Other	142	crossover	BMW
NA	NA	X5 M	2016	Other	16	crossover	BMW
16700	2	520	2008	Diesel	150	sedan	BMW
8757	NA	Jetta	2015	Other	32	sedan	Volkswagen
2500	2.3	190	1986	Gas	200	sedan	Mercedes-Benz
12900	2.4	Camry	2007	Gas	134	sedan	Toyota
9900	2.5	T5 (Transporter)	2007	Diesel	300	van	Volkswagen
51500	3	Land Cruiser Prado	2015	Diesel	70	crossover	Toyota
6200	2	Caddy	2005	Diesel	180	van	Volkswagen
13333	2	A6	2008	Diesel	178	other	Audi
43500	3	E-Class	2014	Diesel	51	other	Mercedes-Benz
23000	NA	630	2005	Other	100	other	BMW
7777	2	Caddy	2007	Other	214	other	Volkswagen
3600	1.8	Passat B4	1994	Petrol	470	vagon	Volkswagen
20600	1.8	Passat CC	2012	Petrol	107	sedan	Volkswagen
9500	1.9	T5 (Transporter)	2006	Diesel	188	van	Volkswagen
17500	3	Vito	2012	Diesel	220	van	Mercedes-Benz
9000	1.9	Jetta	2009	Diesel	178	sedan	Volkswagen
10500	2.5	T5 (Transporter)	2006	Diesel	246	van	Volkswagen
11300	3.2	E-Class	2004	Gas	363	sedan	Mercedes-Benz
9200	1.2	Sandero	2013	Petrol	12	hatch	Renault
18500	2	520	2008	Gas	114	sedan	BMW
NA	4.7	GLS 500	2016	Petrol	0	crossover	Mercedes-Benz
28713.75	2	Golf VII	2015	Diesel	0	hatch	Volkswagen
31500	3	X5	2010	Diesel	130	crossover	BMW
2950	19	Kangoo	2000	Diesel	280	vagon	Renault
11999	3.5	Camry	2008	Petrol	139	sedan	Toyota
67431	2	X5	2016	Diesel	0	crossover	BMW
3500	2	Golf III	1994	Petrol	220	hatch	Volkswagen
9300	2	Trafic	2012	Diesel	94	van	Renault
62000	2	X5	2016	Diesel	1	crossover	BMW
35500	NA	Touareg	2011	Diesel	112	crossover	Volkswagen
57000	3	X6	2014	Diesel	47	crossover	BMW
7900	1.9	T4 (Transporter)	2001	Diesel	229	van	Volkswagen
4400	2	520	1995	Petrol	300	sedan	BMW
62900	2	X5	2016	Diesel	1	crossover	BMW
23900	1.8	E-Class	2012	Petrol	124	sedan	Mercedes-Benz
21900	3.2	A5	2009	Petrol	114	other	Audi
15250	3	530	2004	Petrol	144	other	BMW
4300	1.8	C-Class	1993	Petrol	280	sedan	Mercedes-Benz
14600	2.2	Vito	2012	Diesel	217	van	Mercedes-Benz
15000	2.7	Land Cruiser Prado	2005	Gas	184	crossover	Toyota
5300	2.2	Vito	2000	Diesel	212	van	Mercedes-Benz
7000	2.6	210	2001	Petrol	190	sedan	Mercedes-Benz
